scenario,stage,participant,period,target_mwh
Baseline,IDA1,W_C,44,0.8903613655
Baseline,IDA1,W_C,45,1.08255899925
Baseline,IDA1,W_C,46,1.08255899925
Baseline,IDA1,W_C,47,1.25507373925
Baseline,IDA1,W_C,48,1.25507373925
Baseline,IDA1,W_A,1,9.147912995
Baseline,IDA1,W_A,2,9.147912995
Baseline,IDA1,W_A,3,10.95410768
Baseline,IDA1,W_A,4,10.95410768
Baseline,IDA1,W_A,5,11.200722729999999
Baseline,IDA1,W_A,6,11.200722729999999
Baseline,IDA1,W_A,7,10.0348008925
Baseline,IDA1,W_A,8,10.0348008925
Baseline,IDA1,W_A,9,9.6423008925
Baseline,IDA1,W_A,10,9.6423008925
Baseline,IDA1,W_A,11,9.04834069
Baseline,IDA1,W_A,12,9.04834069
Baseline,IDA1,W_A,13,8.107035415
Baseline,IDA1,W_A,14,8.107035415
Baseline,IDA1,W_A,15,6.6597640025
Baseline,IDA1,W_A,16,6.6597640025
Baseline,IDA1,W_A,17,5.5135250575
Baseline,IDA1,W_A,18,5.5135250575
Baseline,IDA1,W_A,19,4.3823377425
Baseline,IDA1,W_A,20,4.3823377425
Baseline,IDA1,W_A,21,2.78918142
Baseline,IDA1,W_A,22,2.78918142
Baseline,IDA1,W_A,23,1.45769173775
Baseline,IDA1,W_A,24,1.45769173775
Baseline,IDA1,W_A,25,1.00382742425
Baseline,IDA1,W_A,26,1.00382742425
Baseline,IDA1,W_A,27,0.9077286269999999
Baseline,IDA1,W_A,28,0.9077286269999999
Baseline,IDA1,W_A,29,0.91930678825
Baseline,IDA1,W_A,30,0.91930678825
Baseline,IDA1,W_A,31,0.9876179985
Baseline,IDA1,W_A,32,0.9876179985
Baseline,IDA1,W_A,33,1.2168657875
Baseline,IDA1,W_A,34,1.2168657875
Baseline,IDA1,W_A,35,1.32570058175
Baseline,IDA1,W_A,36,1.32570058175
Baseline,IDA1,W_A,37,1.21455015525
Baseline,IDA1,W_A,38,1.21455015525
Baseline,IDA1,W_A,39,0.7815265319999999
Baseline,IDA1,W_A,40,0.7815265319999999
Baseline,IDA1,W_A,41,0.537227153
Baseline,IDA1,W_A,42,0.537227153
Baseline,IDA1,W_A,43,0.8903613655
Baseline,IDA1,W_A,44,0.8903613655
Baseline,IDA1,W_A,45,1.08255899925
Baseline,IDA1,W_A,46,1.08255899925
Baseline,IDA1,W_A,47,1.25507373925
Baseline,IDA1,W_A,48,1.25507373925
Baseline,IDA2,IND,1,-72.00464377216993
Baseline,IDA2,IND,2,-72.00464377216993
Baseline,IDA2,IND,3,-67.55720258572568
Baseline,IDA2,IND,4,-67.55720258572568
Baseline,IDA2,IND,5,-66.92491741387931
Baseline,IDA2,IND,6,-66.92491741387931
Baseline,IDA2,IND,7,-68.56803475126613
Baseline,IDA2,IND,8,-68.56803475126613
Baseline,IDA2,IND,9,-70.6223616858937
Baseline,IDA2,IND,10,-70.6223616858937
Baseline,IDA2,IND,11,-73.02889860533043
Baseline,IDA2,IND,12,-73.02889860533043
Baseline,IDA2,IND,13,-77.60322353267715
Baseline,IDA2,IND,14,-77.60322353267715
Baseline,IDA2,IND,15,-83.83651225014792
Baseline,IDA2,IND,16,-83.83651225014792
Baseline,IDA2,IND,17,-88.15797374134385
Baseline,IDA2,IND,18,-88.15797374134385
Baseline,IDA2,IND,19,-92.64702420847351
Baseline,IDA2,IND,20,-92.64702420847351
Baseline,IDA2,IND,21,-85.45481667315684
Baseline,IDA2,IND,22,-85.45481667315684
Baseline,IDA2,IND,23,-79.67975569486592
Baseline,IDA2,IND,24,-79.67975569486592
Baseline,IDA2,IND,25,-77.06754991032355
Baseline,IDA2,IND,26,-77.06754991032355
Baseline,IDA2,IND,27,-80.43382935211658
Baseline,IDA2,IND,28,-80.43382935211658
Baseline,IDA2,IND,29,-83.63737207975876
Baseline,IDA2,IND,30,-83.63737207975876
Baseline,IDA2,IND,31,-83.68398954265217
Baseline,IDA2,IND,32,-83.68398954265217
Baseline,IDA2,IND,33,-81.83111622364929
Baseline,IDA2,IND,34,-81.83111622364929
Baseline,IDA2,IND,35,-81.70704544927472
Baseline,IDA2,IND,36,-81.70704544927472
Baseline,IDA2,IND,37,-80.00518165365665
Baseline,IDA2,IND,38,-80.00518165365665
Baseline,IDA2,IND,39,-78.5218177562019
Baseline,IDA2,IND,40,-78.5218177562019
Baseline,IDA2,IND,41,-77.18228913189165
Baseline,IDA2,IND,42,-77.18228913189165
Baseline,IDA2,IND,43,-76.39137900106195
Baseline,IDA2,IND,44,-76.39137900106195
Baseline,IDA2,IND,45,-75.89706023700964
Baseline,IDA2,IND,46,-75.89706023700964
Baseline,IDA2,IND,47,-75.28976664206107
Baseline,IDA2,IND,48,-75.28976664206107
Baseline,IDA2,COM,1,-58.595083318061306
Baseline,IDA2,COM,2,-58.7960183734273
Baseline,IDA2,COM,3,-53.67968491832619
Baseline,IDA2,COM,4,-54.121705700339724
Baseline,IDA2,COM,5,-49.69914030619159
Baseline,IDA2,COM,6,-50.576529685832185
Baseline,IDA2,COM,7,-47.52868643259297
Baseline,IDA2,COM,8,-49.09826885094439
Baseline,IDA2,COM,9,-49.146895140946995
Baseline,IDA2,COM,10,-51.71920474272626
Baseline,IDA2,COM,11,-56.304567070207455
Baseline,IDA2,COM,12,-60.16668951671819
Baseline,IDA2,COM,13,-71.51219334532006
Baseline,IDA2,COM,14,-76.81026632109568
Baseline,IDA2,COM,15,-84.42156056331419
Baseline,IDA2,COM,16,-90.11661171763407
Baseline,IDA2,COM,17,-90.18744677277643
Baseline,IDA2,COM,18,-95.02540247552724
Baseline,IDA2,COM,19,-77.58086264264942
Baseline,IDA2,COM,20,-80.54008367002444
Baseline,IDA2,COM,21,-70.85141986289719
Baseline,IDA2,COM,22,-72.52685135252936
Baseline,IDA2,COM,23,-67.49509549145256
Baseline,IDA2,COM,24,-68.18044478655821
Baseline,IDA2,COM,25,-69.92752612222837
Baseline,IDA2,COM,26,-69.65304005668737
Baseline,IDA2,COM,27,-72.46920600799416
Baseline,IDA2,COM,28,-70.9533598608281
Baseline,IDA2,COM,29,-81.75825654870577
Baseline,IDA2,COM,30,-78.249553923214
Baseline,IDA2,COM,31,-98.0198136206648
Baseline,IDA2,COM,32,-91.15670759566366
Baseline,IDA2,COM,33,-106.38618414298917
Baseline,IDA2,COM,34,-95.9345104336842
Baseline,IDA2,COM,35,-108.79100081798846
Baseline,IDA2,COM,36,-95.78667700840444
Baseline,IDA2,COM,37,-93.71938469750468
Baseline,IDA2,COM,38,-81.99613214659998
Baseline,IDA2,COM,39,-73.5850563897325
Baseline,IDA2,COM,40,-65.54187885323667
Baseline,IDA2,COM,41,-58.48214839576134
Baseline,IDA2,COM,42,-54.24576859261476
Baseline,IDA2,COM,43,-49.1610885244798
Baseline,IDA2,COM,44,-48.047859739802774
Baseline,IDA2,COM,45,-43.80407926662599
Baseline,IDA2,COM,46,-44.91174779031724
Baseline,IDA2,COM,47,-41.01042907936705
Baseline,IDA2,COM,48,-43.35198739747241
Baseline,IDA2,RES,1,-135.71188060976874
Baseline,IDA2,RES,2,-135.51094555440275
Baseline,IDA2,RES,3,-122.7690174459481
Baseline,IDA2,RES,4,-122.32699666393458
Baseline,IDA2,RES,5,-110.37112332992908
Baseline,IDA2,RES,6,-109.49373395028847
Baseline,IDA2,RES,7,-99.28323176614091
Baseline,IDA2,RES,8,-97.71364934778951
Baseline,IDA2,RES,9,-91.81626627315929
Baseline,IDA2,RES,10,-89.24395667138
Baseline,IDA2,RES,11,-88.2773574744621
Baseline,IDA2,RES,12,-84.41523502795138
Baseline,IDA2,RES,13,-88.64691837200283
Baseline,IDA2,RES,14,-83.3488453962272
Baseline,IDA2,RES,15,-79.7753529865379
Baseline,IDA2,RES,16,-74.08030183221801
Baseline,IDA2,RES,17,-64.68263848587972
Baseline,IDA2,RES,18,-59.84468278312889
Baseline,IDA2,RES,19,-43.31419109887708
Baseline,IDA2,RES,20,-40.35497007150204
Baseline,IDA2,RES,21,-32.33062531394597
Baseline,IDA2,RES,22,-30.655193824313795
Baseline,IDA2,RES,23,-26.937350913681517
Baseline,IDA2,RES,24,-26.252001618575857
Baseline,IDA2,RES,25,-26.603765917448094
Baseline,IDA2,RES,26,-26.878251982989095
Baseline,IDA2,RES,27,-29.17505308988925
Baseline,IDA2,RES,28,-30.69089923705532
Baseline,IDA2,RES,29,-39.13779702153548
Baseline,IDA2,RES,30,-42.64649964702724
Baseline,IDA2,RES,31,-62.39917023668302
Baseline,IDA2,RES,32,-69.26227626168415
Baseline,IDA2,RES,33,-98.09709233336153
Baseline,IDA2,RES,34,-108.54876604266646
Baseline,IDA2,RES,35,-151.8557845327368
Baseline,IDA2,RES,36,-164.8601083423208
Baseline,IDA2,RES,37,-197.6470813988387
Baseline,IDA2,RES,38,-209.3703339497434
Baseline,IDA2,RES,39,-223.55368535406558
Baseline,IDA2,RES,40,-231.59686289056143
Baseline,IDA2,RES,41,-233.90001022234702
Baseline,IDA2,RES,42,-238.13639002549357
Baseline,IDA2,RES,43,-229.27113312445826
Baseline,IDA2,RES,44,-230.38436190913524
Baseline,IDA2,RES,45,-209.3862888463644
Baseline,IDA2,RES,46,-208.27862032267313
Baseline,IDA2,RES,47,-180.47636937857186
Baseline,IDA2,RES,48,-178.13481106046646
Baseline,IDA2,PV_C,1,0.0
Baseline,IDA2,PV_C,2,0.0
Baseline,IDA2,PV_C,3,0.0
Baseline,IDA2,PV_C,4,0.0
Baseline,IDA2,PV_C,5,0.0
Baseline,IDA2,PV_C,6,0.0
Baseline,IDA2,PV_C,7,0.0
Baseline,IDA2,PV_C,8,0.0
Baseline,IDA2,PV_C,9,0.0
Baseline,IDA2,PV_C,10,0.0
Baseline,IDA2,PV_C,11,0.0
Baseline,IDA2,PV_C,12,0.0
Baseline,IDA2,PV_C,13,5.99e-05
Baseline,IDA2,PV_C,14,5.99e-05
Baseline,IDA2,PV_C,15,3.889259925
Baseline,IDA2,PV_C,16,3.889259925
Baseline,IDA2,PV_C,17,20.584921625
Baseline,IDA2,PV_C,18,20.584921625
Baseline,IDA2,PV_C,19,39.50985
Baseline,IDA2,PV_C,20,39.50985
Baseline,IDA2,PV_C,21,48.8943661
Baseline,IDA2,PV_C,22,48.8943661
Baseline,IDA2,PV_C,23,51.8237808
Baseline,IDA2,PV_C,24,51.8237808
Baseline,IDA2,PV_C,25,50.300801375
Baseline,IDA2,PV_C,26,50.300801375
Baseline,IDA2,PV_C,27,43.39855587499999
Baseline,IDA2,PV_C,28,43.39855587499999
Baseline,IDA2,PV_C,29,31.3441577
Baseline,IDA2,PV_C,30,31.3441577
Baseline,IDA2,PV_C,31,16.236538250000002
Baseline,IDA2,PV_C,32,16.236538250000002
Baseline,IDA2,PV_C,33,3.9267552500000003
Baseline,IDA2,PV_C,34,3.9267552500000003
Baseline,IDA2,PV_C,35,0.0
Baseline,IDA2,PV_C,36,0.0
Baseline,IDA2,PV_C,37,0.0
Baseline,IDA2,PV_C,38,0.0
Baseline,IDA2,PV_C,39,0.0
Baseline,IDA2,PV_C,40,0.0
Baseline,IDA2,PV_C,41,0.0
Baseline,IDA2,PV_C,42,0.0
Baseline,IDA2,PV_C,43,0.0
Baseline,IDA2,PV_C,44,0.0
Baseline,IDA2,PV_C,45,0.0
Baseline,IDA2,PV_C,46,0.0
Baseline,IDA2,PV_C,47,0.0
Baseline,IDA2,PV_C,48,0.0
Baseline,IDA2,PV_A,1,0.0
Baseline,IDA2,PV_A,2,0.0
Baseline,IDA2,PV_A,3,0.0
Baseline,IDA2,PV_A,4,0.0
Baseline,IDA2,PV_A,5,0.0
Baseline,IDA2,PV_A,6,0.0
Baseline,IDA2,PV_A,7,0.0
Baseline,IDA2,PV_A,8,0.0
Baseline,IDA2,PV_A,9,0.0
Baseline,IDA2,PV_A,10,0.0
Baseline,IDA2,PV_A,11,0.0
Baseline,IDA2,PV_A,12,0.0
Baseline,IDA2,PV_A,13,5.99e-05
Baseline,IDA2,PV_A,14,5.99e-05
Baseline,IDA2,PV_A,15,3.889259925
Baseline,IDA2,PV_A,16,3.889259925
Baseline,IDA2,PV_A,17,20.584921625
Baseline,IDA2,PV_A,18,20.584921625
Baseline,IDA2,PV_A,19,39.50985
Baseline,IDA2,PV_A,20,39.50985
Baseline,IDA2,PV_A,21,48.8943661
Baseline,IDA2,PV_A,22,48.8943661
Baseline,IDA2,PV_A,23,51.8237808
Baseline,IDA2,PV_A,24,51.8237808
Baseline,IDA2,PV_A,25,50.300801375
Baseline,IDA2,PV_A,26,50.300801375
Baseline,IDA2,PV_A,27,43.39855587499999
Baseline,IDA2,PV_A,28,43.39855587499999
Baseline,IDA2,PV_A,29,31.3441577
Baseline,IDA2,PV_A,30,31.3441577
Baseline,IDA2,PV_A,31,16.236538250000002
Baseline,IDA2,PV_A,32,16.236538250000002
Baseline,IDA2,PV_A,33,3.9267552500000003
Baseline,IDA2,PV_A,34,3.9267552500000003
Baseline,IDA2,PV_A,35,0.0
Baseline,IDA2,PV_A,36,0.0
Baseline,IDA2,PV_A,37,0.0
Baseline,IDA2,PV_A,38,0.0
Baseline,IDA2,PV_A,39,0.0
Baseline,IDA2,PV_A,40,0.0
Baseline,IDA2,PV_A,41,0.0
Baseline,IDA2,PV_A,42,0.0
Baseline,IDA2,PV_A,43,0.0
Baseline,IDA2,PV_A,44,0.0
Baseline,IDA2,PV_A,45,0.0
Baseline,IDA2,PV_A,46,0.0
Baseline,IDA2,PV_A,47,0.0
Baseline,IDA2,PV_A,48,0.0
Baseline,IDA2,W_C,1,7.229120588000001
Baseline,IDA2,W_C,2,7.229120588000001
Baseline,IDA2,W_C,3,8.5999760373125
Baseline,IDA2,W_C,4,8.5999760373125
Baseline,IDA2,W_C,5,8.9342957325
Baseline,IDA2,W_C,6,8.9342957325
Baseline,IDA2,W_C,7,8.24742072375
Baseline,IDA2,W_C,8,8.24742072375
Baseline,IDA2,W_C,9,7.755637907500001
Baseline,IDA2,W_C,10,7.755637907500001
Baseline,IDA2,W_C,11,7.150967910875
Baseline,IDA2,W_C,12,7.150967910875
Baseline,IDA2,W_C,13,6.465250746625
Baseline,IDA2,W_C,14,6.465250746625
Baseline,IDA2,W_C,15,5.2764620146875005
Baseline,IDA2,W_C,16,5.2764620146875005
Baseline,IDA2,W_C,17,4.3276308858125
Baseline,IDA2,W_C,18,4.3276308858125
Baseline,IDA2,W_C,19,3.4636098720625
Baseline,IDA2,W_C,20,3.4636098720625
Baseline,IDA2,W_C,21,2.189142698
Baseline,IDA2,W_C,22,2.189142698
Baseline,IDA2,W_C,23,1.144791660125
Baseline,IDA2,W_C,24,1.144791660125
Baseline,IDA2,W_C,25,0.8107614235
Baseline,IDA2,W_C,26,0.8107614235
Baseline,IDA2,W_C,27,0.720451706875
Baseline,IDA2,W_C,28,0.720451706875
Baseline,IDA2,W_C,29,0.7366611424375
Baseline,IDA2,W_C,30,0.7366611424375
Baseline,IDA2,W_C,31,0.8382595908125
Baseline,IDA2,W_C,32,0.8382595908125
Baseline,IDA2,W_C,33,1.1777894589375
Baseline,IDA2,W_C,34,1.1777894589375
Baseline,IDA2,W_C,35,1.3181747769375
Baseline,IDA2,W_C,36,1.3181747769375
Baseline,IDA2,W_C,37,1.1323451416874997
Baseline,IDA2,W_C,38,1.1323451416874997
Baseline,IDA2,W_C,39,0.7308720421875
Baseline,IDA2,W_C,40,0.7308720421875
Baseline,IDA2,W_C,41,0.5079922713125
Baseline,IDA2,W_C,42,0.5079922713125
Baseline,IDA2,W_C,43,0.805840709875
Baseline,IDA2,W_C,44,0.805840709875
Baseline,IDA2,W_C,45,0.9650405644375
Baseline,IDA2,W_C,46,0.9650405644375
Baseline,IDA2,W_C,47,1.0903742531875003
Baseline,IDA2,W_C,48,1.0903742531875003
Baseline,IDA2,W_A,1,7.229120588000001
Baseline,IDA2,W_A,2,7.229120588000001
Baseline,IDA2,W_A,3,8.5999760373125
Baseline,IDA2,W_A,4,8.5999760373125
Baseline,IDA2,W_A,5,8.9342957325
Baseline,IDA2,W_A,6,8.9342957325
Baseline,IDA2,W_A,7,8.24742072375
Baseline,IDA2,W_A,8,8.24742072375
Baseline,IDA2,W_A,9,7.755637907500001
Baseline,IDA2,W_A,10,7.755637907500001
Baseline,IDA2,W_A,11,7.150967910875
Baseline,IDA2,W_A,12,7.150967910875
Baseline,IDA2,W_A,13,6.465250746625
Baseline,IDA2,W_A,14,6.465250746625
Baseline,IDA2,W_A,15,5.2764620146875005
Baseline,IDA2,W_A,16,5.2764620146875005
Baseline,IDA2,W_A,17,4.3276308858125
Baseline,IDA2,W_A,18,4.3276308858125
Baseline,IDA2,W_A,19,3.4636098720625
Baseline,IDA2,W_A,20,3.4636098720625
Baseline,IDA2,W_A,21,2.189142698
Baseline,IDA2,W_A,22,2.189142698
Baseline,IDA2,W_A,23,1.144791660125
Baseline,IDA2,W_A,24,1.144791660125
Baseline,IDA2,W_A,25,0.8107614235
Baseline,IDA2,W_A,26,0.8107614235
Baseline,IDA2,W_A,27,0.720451706875
Baseline,IDA2,W_A,28,0.720451706875
Baseline,IDA2,W_A,29,0.7366611424375
Baseline,IDA2,W_A,30,0.7366611424375
Baseline,IDA2,W_A,31,0.8382595908125
Baseline,IDA2,W_A,32,0.8382595908125
Baseline,IDA2,W_A,33,1.1777894589375
Baseline,IDA2,W_A,34,1.1777894589375
Baseline,IDA2,W_A,35,1.3181747769375
Baseline,IDA2,W_A,36,1.3181747769375
Baseline,IDA2,W_A,37,1.1323451416874997
Baseline,IDA2,W_A,38,1.1323451416874997
Baseline,IDA2,W_A,39,0.7308720421875
Baseline,IDA2,W_A,40,0.7308720421875
Baseline,IDA2,W_A,41,0.5079922713125
Baseline,IDA2,W_A,42,0.5079922713125
Baseline,IDA2,W_A,43,0.805840709875
Baseline,IDA2,W_A,44,0.805840709875
Baseline,IDA2,W_A,45,0.9650405644375
Baseline,IDA2,W_A,46,0.9650405644375
Baseline,IDA2,W_A,47,1.0903742531875003
Baseline,IDA2,W_A,48,1.0903742531875003
Baseline,IDA3,IND,1,-72.81217888561329
Baseline,IDA3,IND,2,-72.81217888561329
Baseline,IDA3,IND,3,-69.84721809465044
Baseline,IDA3,IND,4,-69.84721809465044
Baseline,IDA3,IND,5,-69.42569464675289
Baseline,IDA3,IND,6,-69.42569464675289
Baseline,IDA3,IND,7,-70.52110620501074
Baseline,IDA3,IND,8,-70.52110620501074
Baseline,IDA3,IND,9,-71.89065749476246
Baseline,IDA3,IND,10,-71.89065749476246
Baseline,IDA3,IND,11,-73.49501544105361
Baseline,IDA3,IND,12,-73.49501544105361
Baseline,IDA3,IND,13,-76.54456539261808
Baseline,IDA3,IND,14,-76.54456539261808
Baseline,IDA3,IND,15,-80.70009120426526
Baseline,IDA3,IND,16,-80.70009120426526
Baseline,IDA3,IND,17,-83.58106553172924
Baseline,IDA3,IND,18,-83.58106553172924
Baseline,IDA3,IND,19,-86.573765843149
Baseline,IDA3,IND,20,-86.573765843149
Baseline,IDA3,IND,21,-81.77896081960456
Baseline,IDA3,IND,22,-81.77896081960456
Baseline,IDA3,IND,23,-77.92892016741061
Baseline,IDA3,IND,24,-77.92892016741061
Baseline,IDA3,IND,25,-76.18744964438237
Baseline,IDA3,IND,26,-76.18744964438237
Baseline,IDA3,IND,27,-78.43163593891106
Baseline,IDA3,IND,28,-78.43163593891106
Baseline,IDA3,IND,29,-80.56733109067251
Baseline,IDA3,IND,30,-80.56733109067251
Baseline,IDA3,IND,31,-80.59840939926812
Baseline,IDA3,IND,32,-80.59840939926812
Baseline,IDA3,IND,33,-79.36316051993286
Baseline,IDA3,IND,34,-79.36316051993286
Baseline,IDA3,IND,35,-79.2804466703498
Baseline,IDA3,IND,36,-79.2804466703498
Baseline,IDA3,IND,37,-78.14587080660444
Baseline,IDA3,IND,38,-78.14587080660444
Baseline,IDA3,IND,39,-77.1569615416346
Baseline,IDA3,IND,40,-77.1569615416346
Baseline,IDA3,IND,41,-76.26394245876112
Baseline,IDA3,IND,42,-76.26394245876112
Baseline,IDA3,IND,43,-75.73666903820798
Baseline,IDA3,IND,44,-75.73666903820798
Baseline,IDA3,IND,45,-75.40712319550643
Baseline,IDA3,IND,46,-75.40712319550643
Baseline,IDA3,IND,47,-75.00226079887406
Baseline,IDA3,IND,48,-75.00226079887406
Baseline,IDA3,COM,1,-59.252229646070255
Baseline,IDA3,COM,2,-59.45541819654752
Baseline,IDA3,COM,3,-55.49928825108964
Baseline,IDA3,COM,4,-55.95629240137977
Baseline,IDA3,COM,5,-51.55624351040619
Baseline,IDA3,COM,6,-52.466418218288595
Baseline,IDA3,COM,7,-48.88247936310659
Baseline,IDA3,COM,8,-50.49676929898716
Baseline,IDA3,COM,9,-50.029516447260896
Baseline,IDA3,COM,10,-52.64802174979511
Baseline,IDA3,COM,11,-56.66393859491526
Baseline,IDA3,COM,12,-60.55071156099184
Baseline,IDA3,COM,13,-70.53662864385349
Baseline,IDA3,COM,14,-75.76242565186509
Baseline,IDA3,COM,15,-81.26325218227144
Baseline,IDA3,COM,16,-86.74524487532697
Baseline,IDA3,COM,17,-85.50517416576754
Baseline,IDA3,COM,18,-90.09195713582105
Baseline,IDA3,COM,19,-72.49523116059186
Baseline,IDA3,COM,20,-75.26046739446818
Baseline,IDA3,COM,21,-67.80373201363719
Baseline,IDA3,COM,22,-69.4070944861191
Baseline,IDA3,COM,23,-66.01199843518187
Baseline,IDA3,COM,24,-66.68228827278638
Baseline,IDA3,COM,25,-69.12896389456712
Baseline,IDA3,COM,26,-68.85761242016807
Baseline,IDA3,COM,27,-70.66527141855363
Baseline,IDA3,COM,28,-69.18715836448702
Baseline,IDA3,COM,29,-78.75719144396531
Baseline,IDA3,COM,30,-75.3772812543299
Baseline,IDA3,COM,31,-94.4056456989505
Baseline,IDA3,COM,32,-87.7955948137487
Baseline,IDA3,COM,33,-103.17766882425964
Baseline,IDA3,COM,34,-93.04120855618116
Baseline,IDA3,COM,35,-105.56004186834876
Baseline,IDA3,COM,36,-92.9419304851665
Baseline,IDA3,COM,37,-91.5413574129536
Baseline,IDA3,COM,38,-80.09055184835773
Baseline,IDA3,COM,39,-72.30601033116262
Baseline,IDA3,COM,40,-64.40263828006245
Baseline,IDA3,COM,41,-57.786303701067226
Baseline,IDA3,COM,42,-53.600330090093685
Baseline,IDA3,COM,43,-48.73975492816815
Baseline,IDA3,COM,44,-47.636067036531614
Baseline,IDA3,COM,45,-43.52131151600898
Baseline,IDA3,COM,46,-44.62182972534327
Baseline,IDA3,COM,47,-40.853824290724525
Baseline,IDA3,COM,48,-43.18644099925074
Baseline,IDA3,RES,1,-137.23389506831646
Baseline,IDA3,RES,2,-137.0307065178392
Baseline,IDA3,RES,3,-126.93057155425987
Baseline,IDA3,RES,4,-126.47356740396977
Baseline,IDA3,RES,5,-114.49535094284094
Baseline,IDA3,RES,6,-113.58517623495852
Baseline,IDA3,RES,7,-102.11118573188266
Baseline,IDA3,RES,8,-100.49689579600211
Baseline,IDA3,RES,9,-93.46518005797664
Baseline,IDA3,RES,10,-90.84667475544241
Baseline,IDA3,RES,11,-88.84079966403111
Baseline,IDA3,RES,12,-84.95402669795455
Baseline,IDA3,RES,13,-87.43760286352844
Baseline,IDA3,RES,14,-82.21180585551683
Baseline,IDA3,RES,15,-76.79086461346328
Baseline,IDA3,RES,16,-71.30887192040775
Baseline,IDA3,RES,17,-61.32450210250321
Baseline,IDA3,RES,18,-56.737719132449705
Baseline,IDA3,RES,19,-40.47483089625914
Baseline,IDA3,RES,20,-37.709594662382806
Baseline,IDA3,RES,21,-30.939917066758255
Baseline,IDA3,RES,22,-29.33655459427634
Baseline,IDA3,RES,23,-26.345445597407515
Baseline,IDA3,RES,24,-25.67515575980299
Baseline,IDA3,RES,25,-26.29995476105052
Baseline,IDA3,RES,26,-26.571306235449587
Baseline,IDA3,RES,27,-28.448815142535317
Baseline,IDA3,RES,28,-29.926928196601935
Baseline,IDA3,RES,29,-37.701182765362184
Baseline,IDA3,RES,30,-41.081092954997615
Baseline,IDA3,RES,31,-60.09839990178141
Baseline,IDA3,RES,32,-66.70845078698319
Baseline,IDA3,RES,33,-95.13856885580753
Baseline,IDA3,RES,34,-105.27502912388597
Baseline,IDA3,RES,35,-147.34585446130137
Baseline,IDA3,RES,36,-159.96396584448368
Baseline,IDA3,RES,37,-193.053786880442
Baseline,IDA3,RES,38,-204.50459244503787
Baseline,IDA3,RES,39,-219.66790372720274
Baseline,IDA3,RES,40,-227.57127577830292
Baseline,IDA3,RES,41,-231.11697154017173
Baseline,IDA3,RES,42,-235.30294515114525
Baseline,IDA3,RES,43,-227.30617193362392
Baseline,IDA3,RES,44,-228.40985982526044
Baseline,IDA3,RES,45,-208.03464098848465
Baseline,IDA3,RES,46,-206.93412277915033
Baseline,IDA3,RES,47,-179.78719191040145
Baseline,IDA3,RES,48,-177.4545752018752
Baseline,IDA3,PV_C,1,0.0
Baseline,IDA3,PV_C,2,0.0
Baseline,IDA3,PV_C,3,0.0
Baseline,IDA3,PV_C,4,0.0
Baseline,IDA3,PV_C,5,0.0
Baseline,IDA3,PV_C,6,0.0
Baseline,IDA3,PV_C,7,0.0
Baseline,IDA3,PV_C,8,0.0
Baseline,IDA3,PV_C,9,0.0
Baseline,IDA3,PV_C,10,0.0
Baseline,IDA3,PV_C,11,0.0
Baseline,IDA3,PV_C,12,0.0
Baseline,IDA3,PV_C,13,5.99e-05
Baseline,IDA3,PV_C,14,5.99e-05
Baseline,IDA3,PV_C,15,4.111401949999999
Baseline,IDA3,PV_C,16,4.111401949999999
Baseline,IDA3,PV_C,17,21.08856335
Baseline,IDA3,PV_C,18,21.08856335
Baseline,IDA3,PV_C,19,40.112516
Baseline,IDA3,PV_C,20,40.112516
Baseline,IDA3,PV_C,21,49.7260922
Baseline,IDA3,PV_C,22,49.7260922
Baseline,IDA3,PV_C,23,52.995885099999995
Baseline,IDA3,PV_C,24,52.995885099999995
Baseline,IDA3,PV_C,25,51.75749005
Baseline,IDA3,PV_C,26,51.75749005
Baseline,IDA3,PV_C,27,45.594505049999995
Baseline,IDA3,PV_C,28,45.594505049999995
Baseline,IDA3,PV_C,29,34.0645627
Baseline,IDA3,PV_C,30,34.0645627
Baseline,IDA3,PV_C,31,18.337027
Baseline,IDA3,PV_C,32,18.337027
Baseline,IDA3,PV_C,33,4.6226206
Baseline,IDA3,PV_C,34,4.6226206
Baseline,IDA3,PV_C,35,0.0
Baseline,IDA3,PV_C,36,0.0
Baseline,IDA3,PV_C,37,0.0
Baseline,IDA3,PV_C,38,0.0
Baseline,IDA3,PV_C,39,0.0
Baseline,IDA3,PV_C,40,0.0
Baseline,IDA3,PV_C,41,0.0
Baseline,IDA3,PV_C,42,0.0
Baseline,IDA3,PV_C,43,0.0
Baseline,IDA3,PV_C,44,0.0
Baseline,IDA3,PV_C,45,0.0
Baseline,IDA3,PV_C,46,0.0
Baseline,IDA3,PV_C,47,0.0
Baseline,IDA3,PV_C,48,0.0
Baseline,IDA3,PV_A,1,0.0
Baseline,IDA3,PV_A,2,0.0
Baseline,IDA3,PV_A,3,0.0
Baseline,IDA3,PV_A,4,0.0
Baseline,IDA3,PV_A,5,0.0
Baseline,IDA3,PV_A,6,0.0
Baseline,IDA3,PV_A,7,0.0
Baseline,IDA3,PV_A,8,0.0
Baseline,IDA3,PV_A,9,0.0
Baseline,IDA3,PV_A,10,0.0
Baseline,IDA3,PV_A,11,0.0
Baseline,IDA3,PV_A,12,0.0
Baseline,IDA3,PV_A,13,5.99e-05
Baseline,IDA3,PV_A,14,5.99e-05
Baseline,IDA3,PV_A,15,4.111401949999999
Baseline,IDA3,PV_A,16,4.111401949999999
Baseline,IDA3,PV_A,17,21.08856335
